Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Safety_Rating,Number_of_Owners,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Car_Age,Car_Age_Group,Brand_BMW,Brand_Bugatti,Brand_Chevrolet,Brand_Ferrari,Brand_Ford,Brand_Lamborghini,Brand_McLaren,Brand_Nissan,Brand_Porsche,Model_720S,Model_911 Turbo S,Model_Chiron,Model_Corvette Z06,Model_DBS,Model_GT-R,Model_Huracan,Model_M4 Competition,Model_Mustang GT,Country_Europe,Country_USA,Condition_restored,Condition_salvage,Condition_used,Fuel_Type_Electric,Fuel_Type_Petrol,Drivetrain_FWD,Drivetrain_RWD,Transmission_CVT,Transmission_DCT,Transmission_Manual,Popularity_Low,Popularity_Medium,Market_Demand_Low,Market_Demand_Medium,Modification_Nismo,Modification_RS,Modification_Sport,Modification_Supercharged,Modification_Track Edition,Modification_Turbo,Modification_V-Spec,Cluster
6.5,924,742,1135,336,4.2,14.4,198,328023,153782,3,3,11608,100000,12.70084205542114,11.943297796784492,37,Lama,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,
2.1,160,1411,1400,296,3.1,6.8,357,77813,59655,3,2,989,5000,11.262076642563796,10.99635000922363,36,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2.0
3.6,1284,861,2028,388,4.4,12.7,199,72120,73675,4,2,14635,20000,11.18610054300038,11.207432380638991,9,Baru,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,2.0
3.8,567,1726,2130,327,2.4,11.5,124,494599,59068,4,1,13366,20000,13.111504634069451,10.986461531090772,19,Menengah,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0
3.5,615,1494,1956,376,4.5,12.8,392,473924,71807,3,4,13316,100000,13.068804360309766,11.181751169442313,22,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,
5.6,684,425,921,192,4.6,13.7,385,131433,175519,3,1,8166,5000,11.786260103464734,12.075508275509057,2,Baru,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,2.0
7.1,207,1233,1097,204,5.4,14.9,172,427331,197431,3,2,10758,100000,12.96531650766497,12.193149500239684,16,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,
6.9,980,590,2452,160,6.1,10.0,186,455072,173725,1,1,7056,5000,13.028213124624475,12.065234624389875,24,Menengah,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0
1.9,1021,1098,2108,303,5.4,10.0,265,388970,236063,2,2,10714,5000,12.871260069693047,12.371858233684028,3,Baru,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0
2.8,790,1428,1288,278,3.0,10.4,396,378552,101454,3,3,14655,200,12.844111368476936,11.527370629401725,29,Lama,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.0
3.5,1354,428,1450,393,4.9,5.0,330,265066,160532,1,2,10794,20000,12.487737903200872,11.986254807894522,10,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,3.0
6.7,891,495,1395,339,6.8,10.6,314,233572,199516,1,1,1306,20000,12.361249941064292,12.203654724714212,30,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
7.3,941,755,1036,298,5.6,6.7,286,234486,187805,4,1,824,200,12.365155428231564,12.143164794127731,1,Baru,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
5.7,422,1195,2202,297,6.0,5.3,344,454130,112147,3,4,3569,5000,13.026140981657528,11.62757470653031,35,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1.0
3.1,423,1213,1063,322,2.5,11.9,266,97300,118985,2,4,2031,200,11.485564545613574,11.686761118113884,40,Lama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2.0
7.2,494,1436,1751,228,5.9,12.7,358,168359,74880,1,3,9358,20000,12.033859822884509,11.223655465763157,11,Menengah,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.0
1.8,729,497,1946,362,4.3,6.3,235,296271,22857,4,4,12016,1000,12.599033230277596,10.037056444457544,2,Baru,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0.0
3.9,497,501,2367,271,4.7,10.3,259,454344,153589,1,4,3817,1000,13.026612100330905,11.942041993409674,19,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1.7,595,148,1807,205,3.5,14.0,265,149846,26048,2,4,11478,50,11.917370052524385,10.167734658728754,20,Menengah,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
5.9,778,1639,1779,235,3.2,11.1,252,191507,242178,3,2,5476,20000,12.162684862187186,12.397432401139705,19,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,3.0
3.0,1013,633,2313,211,5.2,12.9,439,446773,175592,3,1,11906,5000,13.009808152899383,12.075924096062847,29,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0
7.5,1192,136,1116,379,5.8,11.8,308,319360,368,3,4,566,100000,12.674077403362858,5.910796644040527,26,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,
1.9,1118,1201,1333,361,2.5,8.9,204,41073,79994,1,3,3255,5000,10.623130596900038,11.289719411702812,21,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0
2.2,472,1373,2406,180,6.6,7.6,141,132406,21155,4,1,1438,1000,11.793635791178104,9.95967883218587,23,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.0
2.2,1016,699,1638,332,6.9,11.2,230,44722,161243,2,1,12577,200,10.708243189657656,11.99067402466341,11,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2.0
4.6,471,522,2277,213,2.2,6.6,315,215321,115898,3,4,3377,1000,12.279889861132592,11.660474401162924,29,Lama,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0
6.3,762,1040,1607,157,3.8,14.8,300,479439,231102,2,4,11563,20000,13.080374035132069,12.350618777571553,18,Menengah,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
4.5,994,319,987,220,2.7,11.2,230,452223,161834,1,1,2739,5000,13.021932911278762,11.99433257665355,18,Menengah,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,3.0
1.9,302,1289,935,235,3.5,6.4,301,65945,101625,4,3,3163,1000,11.096591504296956,11.529054686900098,24,Menengah,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,2.0
6.0,232,1194,1213,193,2.5,10.5,390,271209,246980,1,3,600,5000,12.510648707524922,12.41706668957446,8,Baru,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,3.0
6.0,1410,1511,1450,266,2.6,14.7,431,363245,152778,4,1,4975,1000,12.802835569671968,11.93674771171459,31,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,3.0
3.0,843,439,2245,298,2.2,8.9,147,458505,36804,1,1,1333,100000,13.035728656743524,10.513388984492806,14,Menengah,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,
6.7,686,318,1326,153,3.5,6.4,142,233674,23304,4,2,14315,1000,12.361686540050783,10.05642320880684,35,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0
4.7,705,1584,1416,309,6.7,11.1,180,435122,69526,3,2,11168,5000,12.983384028722826,11.149470445319125,22,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,0.0
5.0,325,264,1552,204,6.7,6.4,167,323434,218890,3,4,7014,20000,12.686753445377454,12.296329168001492,43,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1.0
5.1,1118,1202,908,242,6.2,10.2,333,411650,221372,2,3,9647,20000,12.927931181971768,12.307604340600506,16,Menengah,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3.0
6.4,287,645,1360,232,6.5,6.1,258,303450,98573,1,3,13031,200,12.622975426694392,11.498562814134392,2,Baru,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0
7.5,1506,1032,1701,283,2.5,11.6,145,134890,140122,1,3,1085,100000,11.81222232388424,11.850275887302038,25,Lama,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,
